x,y,z,c
5.246857,-2.852890,0.414960,4.000000
6.492173,-1.795832,0.079289,4.000000
5.918447,-1.916953,2.682266,4.000000
-2.359359,-6.280019,5.958077,4.000000
2.071048,0.344218,-2.855459,4.000000
6.919108,1.246304,1.488808,4.000000
1.439976,3.765113,1.180597,4.000000
-5.562440,-0.906006,2.465693,4.000000
-0.930709,4.298748,-2.013378,4.000000
-6.550614,1.855361,-3.075336,4.000000
-5.086008,0.025959,2.316550,4.000000
2.185354,-1.986573,6.404998,4.000000
-6.539463,1.848487,-3.080741,4.000000
2.203557,-2.084091,5.888443,4.000000
-2.180541,0.818841,5.141756,4.000000
-5.083189,0.495141,-3.575197,4.000000
-1.050749,5.738497,-5.672480,4.000000
-0.884328,5.637268,-5.864126,4.000000
-5.018296,-0.126841,2.233839,4.000000
-6.586266,1.869124,-3.058095,4.000000
1.985408,0.753560,4.412107,4.000000
2.248307,-1.870760,4.896583,4.000000
-4.223529,1.133878,0.335678,4.000000
-1.078408,1.096794,3.926859,4.000000
-1.115668,3.011493,-5.911318,4.000000
-3.656206,-1.256563,-3.296477,4.000000
-4.894636,0.376564,-3.608403,4.000000
-1.045164,5.754618,-5.668745,4.000000
-0.486648,5.640192,-5.940888,4.000000
-1.130693,0.885067,3.761211,4.000000
-0.889389,-0.040376,3.676290,4.000000
-2.711009,-1.910656,3.346561,4.000000
3.717377,0.847439,4.363471,4.000000
-4.944861,-0.132579,2.315138,4.000000
-2.417460,1.454840,5.612188,4.000000
-1.123862,1.161245,4.065991,4.000000
-0.934512,0.499474,3.940396,4.000000
-5.436800,1.200704,1.910465,4.000000
-2.053884,0.990803,5.081766,4.000000
-1.125525,1.194948,5.459315,4.000000
-1.462826,0.981190,4.831635,4.000000
2.262677,-1.909180,6.419102,4.000000
-4.881537,1.514187,0.814520,4.000000
-5.149277,0.046670,2.316848,4.000000
-4.101890,1.180384,0.296677,4.000000
-1.234959,0.377509,4.847737,4.000000
-4.397020,0.141676,-3.664792,4.000000
-0.915637,5.742892,-5.787743,4.000000
3.053228,1.363107,3.855860,4.000000
-2.125815,1.435889,4.819513,4.000000
-5.198629,0.326166,4.389553,4.000000
-0.459855,0.847984,5.340430,4.000000
-1.630146,1.581269,5.960922,4.000000
-0.416188,0.872997,5.331077,4.000000
-2.510843,1.752103,5.685208,4.000000
-2.213862,0.663527,5.121235,4.000000
-4.728508,-0.527887,2.618641,4.000000
-0.780544,4.796222,-6.233589,4.000000
-1.226568,0.558428,3.610744,4.000000
-5.118292,0.379125,4.607106,4.000000
-0.798358,-1.188700,7.973057,4.000000
-1.509416,1.363995,5.399064,4.000000
2.098859,-2.223676,5.487525,4.000000
-0.887473,5.777756,-5.764450,4.000000
-1.833005,1.263993,4.959095,4.000000
-4.478930,-0.721852,-3.158422,4.000000
-1.110765,1.078550,4.004559,4.000000
1.955825,-2.542411,5.272025,4.000000
-6.791026,1.443176,3.738455,4.000000
-0.886458,1.093132,3.460685,4.000000
-1.549235,-3.254200,3.677900,4.000000
-4.885104,1.518460,0.850251,4.000000
-1.495899,1.735076,4.618718,4.000000
-1.102572,1.159159,3.979434,4.000000
-2.533133,-1.700537,3.453815,4.000000
-5.174018,-0.379933,-3.216773,4.000000
-1.182020,0.882254,5.449814,4.000000
-1.438569,1.615673,4.529663,4.000000
-5.002266,0.158656,4.378853,4.000000
-3.733885,-1.165171,-3.290184,4.000000
-2.033902,0.922440,5.326427,4.000000
-1.163399,1.031954,6.005676,4.000000
3.032293,1.360939,3.870497,4.000000
-2.280113,1.628785,5.507205,4.000000
-1.633695,-2.510606,3.619687,4.000000
-1.155554,1.067577,4.015271,4.000000
-2.938634,-2.001142,3.231121,4.000000
-4.500445,-0.369881,1.620606,4.000000
-1.226555,1.219060,5.627462,4.000000
-3.721924,-5.721977,-0.353575,4.000000
-4.426052,-0.952737,2.737410,4.000000
-5.284422,0.554608,4.813980,4.000000
1.915912,0.817020,4.249723,4.000000
-5.710383,1.015551,4.874720,4.000000
-1.246505,0.037586,4.226999,4.000000
-4.374470,-0.366749,1.559058,4.000000
-6.450514,1.844121,-3.112337,4.000000
-4.406842,-0.983857,2.809169,4.000000
-1.511076,1.129587,4.918618,4.000000
-2.130520,1.463384,5.442844,4.000000
-1.274993,0.954882,4.191965,4.000000
-2.421164,1.497342,4.691055,4.000000
-2.571815,-1.920239,3.375412,4.000000
-1.063650,4.901086,-6.009113,4.000000
-0.834419,-1.198130,7.986579,4.000000
-1.378287,1.190843,5.187043,4.000000
-1.585490,1.058497,4.794815,4.000000
-1.322047,0.930593,4.672704,4.000000
-0.561315,5.459929,-6.020046,4.000000
-3.318779,6.682713,-1.752972,4.000000
-0.117626,4.590472,3.065559,4.000000
-0.933980,8.496923,-0.793334,4.000000
-7.742891,1.945984,-2.444105,4.000000
0.430545,2.805759,1.972895,4.000000
1.875290,2.599164,-1.024194,4.000000
4.203929,2.318905,0.182083,4.000000
1.847704,3.307493,1.748573,4.000000
1.501762,3.293081,1.758256,4.000000
-2.157938,2.963237,-1.121141,4.000000
5.526734,-0.514195,0.978001,4.000000
1.714534,3.547201,1.208163,4.000000
1.859172,3.302251,1.768693,4.000000
0.570173,3.096434,2.070015,4.000000
1.169459,2.264395,-1.575233,4.000000
-0.652321,4.194011,3.445707,4.000000
1.363717,4.837010,2.283630,4.000000
0.650101,1.466285,0.657462,4.000000
-0.780382,3.974951,3.382107,4.000000
-0.674413,4.184450,3.491618,4.000000
5.150299,3.546381,-1.118164,4.000000
1.747149,3.522827,1.361160,4.000000
0.076177,4.292229,2.889436,4.000000
4.864842,6.254816,-2.447331,4.000000
-0.027530,4.255305,2.979510,4.000000
0.881142,1.433541,0.833399,4.000000
2.415554,2.430997,-1.379264,4.000000
2.728261,5.623913,-0.647489,4.000000
1.529757,3.286386,0.963392,4.000000
1.384907,2.412146,-1.219036,4.000000
2.252639,2.047526,0.279086,4.000000
-2.116796,6.626233,-2.219856,4.000000
3.306836,6.048672,-3.750033,4.000000
-0.623025,4.172870,3.425233,4.000000
1.283292,5.469173,-3.904766,4.000000
-0.119888,4.589509,3.068566,4.000000
1.540433,5.029205,2.274443,4.000000
-0.732657,4.106092,3.463227,4.000000
-2.204861,6.306151,-2.022587,4.000000
2.113564,6.536341,0.666333,4.000000
0.306031,-8.103003,-1.470506,4.000000
-0.701996,4.087480,3.406467,4.000000
2.464527,4.526409,4.153444,4.000000
-0.318575,6.343105,-0.269183,4.000000
2.485260,-4.313255,-0.169835,4.000000
1.397021,2.413390,-1.319940,4.000000
1.678953,2.533702,-1.069429,4.000000
4.205373,5.188236,-2.352737,4.000000
-0.814926,4.257841,3.761617,4.000000
5.145546,2.932045,-0.639306,4.000000
0.487890,2.830127,1.973941,4.000000
-0.114479,4.870501,3.038907,4.000000
7.074909,2.116209,-2.923557,4.000000
0.653627,5.308934,5.517638,4.000000
-0.632831,4.167607,3.421292,4.000000
-1.050390,3.856924,3.302611,4.000000
-7.122846,1.449035,-3.015771,4.000000
-0.237918,6.339545,-0.247385,4.000000
1.506352,3.320160,1.757920,4.000000
-0.878693,8.436896,-0.598355,4.000000
-1.409882,-0.214680,-3.812136,4.000000
1.714479,3.552929,1.214348,4.000000
0.230713,3.684278,2.548852,4.000000
1.909774,6.215055,1.044277,4.000000
-0.640492,4.233854,3.505926,4.000000
-0.799892,4.033740,3.378918,4.000000
1.905009,6.723174,1.714282,4.000000
0.391100,3.216353,2.119688,4.000000
0.578087,1.327339,0.658262,4.000000
2.310561,1.987487,0.360592,4.000000
6.160394,4.476833,-0.218967,4.000000
-0.279947,-0.033304,-2.725994,4.000000
3.940365,3.432456,0.221772,4.000000
1.404623,2.741210,-0.613328,4.000000
0.380315,3.661753,2.530477,4.000000
4.221954,5.154488,-3.781936,4.000000
2.955971,6.098821,0.013371,4.000000
-0.952887,4.384563,4.094957,4.000000
4.380419,4.903535,0.246633,4.000000
0.453385,3.852742,2.577850,4.000000
0.016402,7.014019,-2.184569,4.000000
0.308594,-8.110933,-1.466441,4.000000
0.348711,3.496657,2.335939,4.000000
-0.918129,4.356503,4.015142,4.000000
4.479300,-1.653820,-1.816637,4.000000
4.932650,6.233860,-2.425466,4.000000
6.014921,0.941524,1.685455,4.000000
1.512167,6.867544,4.098848,4.000000
-0.964065,8.492462,-0.750280,4.000000
2.539080,0.684782,-0.372541,4.000000
0.794831,1.435418,0.792940,4.000000
0.172296,0.379599,-3.530829,4.000000
-0.977272,8.491200,-0.726897,4.000000
1.564313,2.472883,-1.260039,4.000000
6.327519,-0.646993,2.532464,4.000000
3.403825,6.783574,-1.461036,4.000000
1.405484,5.534640,-3.877399,4.000000
2.571927,5.727262,-0.811896,4.000000
2.797101,5.654132,-0.566271,4.000000
1.666501,3.718642,1.281319,4.000000
2.756908,-7.119302,4.996327,4.000000
-1.525514,-2.668330,1.697088,4.000000
2.261178,4.352645,5.889957,4.000000
-6.700789,0.264045,-3.707559,4.000000
-1.351869,-1.841785,5.617939,4.000000
0.639166,-5.346055,5.571895,4.000000
-1.859866,-6.313681,-0.578480,4.000000
-2.987249,-1.570648,4.787927,4.000000
5.888185,-4.933536,-1.739571,4.000000
-0.264372,-7.123992,3.405871,4.000000
-0.647335,-2.298762,5.479716,4.000000
-4.815269,-1.273835,-4.132339,4.000000
-3.374457,-3.749526,3.879257,4.000000
5.243385,-4.471432,-3.120381,4.000000
-5.381991,-1.397992,-3.528163,4.000000
-1.325984,-0.937941,6.225630,4.000000
-0.503056,-6.655266,-2.589475,4.000000
-0.642775,-7.993671,-0.401722,4.000000
-1.798666,-1.163284,5.443430,4.000000
-5.023234,-1.233688,-4.058292,4.000000
2.641120,-7.123395,4.985884,4.000000
3.477692,-0.549773,-2.885222,4.000000
-1.957731,-3.915042,4.539560,4.000000
0.506348,-5.110607,5.534982,4.000000
-4.076813,-1.634904,-4.054938,4.000000
1.010333,-4.884599,-0.462551,4.000000
-1.191167,-1.896225,5.617561,4.000000
3.773824,-1.942701,-4.878873,4.000000
5.888437,-3.211378,-0.833003,4.000000
-1.665978,-7.352102,2.288587,4.000000
-0.660327,-7.970316,-0.384779,4.000000
-6.408953,-1.418303,-2.832383,4.000000
-1.275434,-0.864273,6.265705,4.000000
-1.207126,-1.603004,5.483492,4.000000
2.260840,4.356668,5.882888,4.000000
-1.945190,-0.563973,4.934083,4.000000
0.186070,-1.809969,4.201070,4.000000
-3.086541,-3.692055,3.331478,4.000000
3.859692,-1.934406,-5.176995,4.000000
0.189293,-1.853779,4.221392,4.000000
0.450249,-5.033742,5.491177,4.000000
0.458079,-7.391845,3.367250,4.000000
-5.026348,-5.403337,1.718512,4.000000
-3.880585,-1.714877,-4.081381,4.000000
2.053124,-0.769590,-0.316035,4.000000
5.193677,-4.515479,-3.079440,4.000000
-0.546566,-2.479090,5.501918,4.000000
-1.403222,-2.114920,2.222704,4.000000
3.147282,-5.113306,-0.285944,4.000000
0.310084,-5.193830,0.836024,4.000000
0.793785,-4.475942,0.022403,4.000000
2.823446,-5.515883,0.397666,4.000000
0.310330,-6.013613,-1.316292,4.000000
4.850541,-5.306627,0.361617,4.000000
-0.490582,-6.675791,-2.666582,4.000000
3.838971,-1.912797,-5.080907,4.000000
0.163930,-6.215477,-1.700815,4.000000
0.087138,-7.146224,3.133040,4.000000
2.685062,-7.122595,4.983218,4.000000
-1.419550,-1.586403,5.520849,4.000000
-1.438913,-1.824862,5.649522,4.000000
3.190373,-4.947706,-2.855526,4.000000
-6.572805,-0.898945,-3.075687,4.000000
-1.632635,-7.359519,2.286052,4.000000
1.987234,0.011583,-5.770768,4.000000
-0.123739,0.142109,3.565074,4.000000
5.686789,-3.909540,3.783538,4.000000
-2.442847,-4.528035,-1.587112,4.000000
-2.748451,-1.789625,4.614871,4.000000
-0.499392,-6.659989,-2.640441,4.000000
5.208053,-3.331733,2.096347,4.000000
3.476872,-0.593049,-2.865128,4.000000
-2.290161,-4.429364,-1.800282,4.000000
-2.209228,-3.602339,4.537112,4.000000
-4.627488,-5.406321,2.805421,4.000000
3.864957,-1.760149,-4.903268,4.000000
3.189353,-4.944637,-2.860117,4.000000
-4.732829,-1.576441,-4.244832,4.000000
-3.698310,0.224311,-3.811268,4.000000
0.454386,-7.270416,3.129059,4.000000
-6.752165,0.277671,-3.649648,4.000000
6.474776,-0.698555,-0.012073,4.000000
3.893532,-5.091941,-2.236093,4.000000
3.652631,4.716236,1.543221,4.000000
5.651227,-5.126624,-1.820310,4.000000
-0.435938,-6.631807,-1.829070,4.000000
-4.813805,-1.528809,-4.101976,4.000000
0.176395,-1.819684,4.208621,4.000000
-2.117534,-1.419250,5.200806,4.000000
4.361908,-1.113086,-4.448173,4.000000
-3.566495,-7.430782,2.641654,4.000000
-4.908526,-1.386153,-4.170837,4.000000
-1.331783,-7.436178,2.326171,4.000000
3.438837,-5.949674,0.864668,4.000000
-1.526671,-1.177406,6.040929,4.000000
-6.770425,-0.980470,-2.789761,4.000000
-7.625007,0.202718,-2.525984,4.000000
-0.562841,-2.508916,5.508892,4.000000
-2.933096,-2.268553,1.596766,4.000000
-1.419609,-2.197252,5.705941,4.000000
8.757837,-2.712992,-0.054004,4.000000
-1.334956,-4.097460,-4.100445,4.000000
2.394581,9.109151,0.906322,4.000000
1.904476,0.726788,1.865383,4.000000
-1.202201,-4.238770,-3.352916,4.000000
3.583560,7.827248,-3.728127,4.000000
4.289707,3.823149,2.683275,4.000000
5.126923,-0.604244,3.776163,4.000000
-2.916876,3.614935,0.628226,4.000000
-3.358593,4.424140,-3.379748,4.000000
-3.333699,4.749565,-3.636624,4.000000
-0.814348,-5.055141,-2.579111,4.000000
1.539894,0.333738,1.449976,4.000000
-3.412198,4.287574,-3.326096,4.000000
4.290501,3.821360,2.683304,4.000000
-3.563608,4.061797,-3.311006,4.000000
-2.898612,3.513842,0.539197,4.000000
3.986331,-5.170027,4.022274,4.000000
3.726874,7.275278,-1.596840,4.000000
-0.902870,-5.049696,-2.727571,4.000000
-2.265503,3.157068,-0.709674,4.000000
-6.073861,1.664786,-3.249608,4.000000
-3.420680,4.922651,-3.876660,4.000000
3.582184,7.828806,-3.722063,4.000000
5.230655,-2.279194,1.547905,4.000000
1.136698,1.520850,2.562408,4.000000
1.352296,-5.451559,2.055724,4.000000
1.235423,-1.338126,-6.957658,4.000000
-1.013545,-5.278538,-2.321492,4.000000
-1.261347,-4.390530,-3.563886,4.000000
-3.081654,-3.093781,1.084016,4.000000
-0.943866,-4.346077,-0.706798,4.000000
1.878882,-3.597100,-0.637631,4.000000
-3.536748,4.107122,-3.325915,4.000000
-3.330784,4.904544,-3.773370,4.000000
4.691937,-5.840560,-3.463079,4.000000
-1.277719,-4.424237,-3.568067,4.000000
-0.477064,-4.090117,2.730016,4.000000
-4.358598,-0.144624,-3.550003,4.000000
-3.319560,4.633648,-3.523457,4.000000
8.240380,-2.348932,-1.027261,4.000000
3.971276,-5.138987,4.005120,4.000000
5.968302,-0.525619,-1.525038,4.000000
5.973597,-0.523612,-1.523814,4.000000
3.982955,-5.060167,4.014286,4.000000
-0.527622,-4.082626,2.803293,4.000000
-2.008538,4.016355,1.301969,4.000000
1.487078,1.319115,-3.507279,4.000000
-2.072486,3.693228,0.196815,4.000000
8.287258,-2.360809,-0.981394,4.000000
3.552171,7.567515,-3.605502,4.000000
2.384792,9.110110,0.898209,4.000000
2.179644,-2.533412,2.370645,4.000000
1.544507,-0.940874,-6.819989,4.000000
-0.764433,-4.794608,-2.780578,4.000000
-2.020293,3.993249,1.287653,4.000000
5.984899,-0.520808,-1.520776,4.000000
1.575088,0.340285,1.499662,4.000000
-3.335059,4.766397,-3.653618,4.000000
3.076356,2.629803,-2.821370,4.000000
-1.318264,-4.260844,-3.824239,4.000000
-1.334345,-4.099063,-4.096983,4.000000
2.567803,-0.953240,1.471812,4.000000
2.259284,-5.307433,6.824523,4.000000
-1.148825,-4.197493,-3.219396,4.000000
-1.139478,0.639168,3.103056,4.000000
2.489118,1.313509,2.660251,4.000000
3.459314,7.550199,-3.850191,4.000000
-3.205666,4.923257,-3.687391,4.000000
-1.693945,-5.835365,-2.052175,4.000000
-0.833645,-5.023213,-2.631843,4.000000
-3.417673,3.180714,-0.504024,4.000000
-1.137419,0.638773,3.108753,4.000000
-3.203805,4.924293,-3.686740,4.000000
-2.865094,3.588887,0.680208,4.000000
1.915038,-0.179503,-5.861339,4.000000
-6.053909,1.657229,-3.255759,4.000000
3.669614,-5.976539,3.190227,4.000000
-3.617999,5.203210,-4.187784,4.000000
-1.275272,-4.428120,-3.562617,4.000000
-3.097281,-3.113254,1.068719,4.000000
2.376099,9.104501,0.898918,4.000000
-2.095427,3.653660,0.165512,4.000000
-3.629407,5.216905,-4.206251,4.000000
-2.971358,3.623265,0.696353,4.000000
1.543554,-6.905721,-1.046963,4.000000
-1.274206,-4.303324,-3.672683,4.000000
3.966296,-5.081780,4.021089,4.000000
-6.024850,1.641226,-3.264922,4.000000
-2.806502,3.549991,0.806990,4.000000
-1.356888,-4.369455,-3.679730,4.000000
-0.795242,-5.009625,-2.592539,4.000000
2.255477,-5.328466,6.818994,4.000000
8.763637,-2.719975,-0.060477,4.000000
-0.955385,-4.415458,-0.747356,4.000000
1.158039,-1.217162,-6.948642,4.000000
-1.659837,2.932534,-0.278415,4.000000
-6.037251,1.646062,-3.261350,4.000000
4.719469,-5.816991,-3.437228,4.000000
-3.455831,4.909743,-3.925090,4.000000
3.319015,-8.811309,0.453155,4.000000
-7.007843,-2.876243,-2.057143,4.000000
3.328858,-8.818360,0.362169,4.000000
-6.048122,-4.140021,-2.080006,4.000000
3.357680,-9.402956,1.518122,4.000000
3.243576,-9.435072,1.523471,4.000000
-6.954876,-1.639906,0.291150,4.000000
-5.339775,-4.508752,-2.341716,4.000000
2.889549,-8.402969,1.746092,4.000000
-6.827450,-2.818106,-2.175967,4.000000
-6.238472,-2.761201,3.923712,4.000000
-6.599331,-1.827549,5.189301,4.000000
-7.082805,-2.372501,-2.172248,4.000000
3.192669,-8.736488,0.863308,4.000000
-6.292372,-2.040411,0.701646,4.000000
2.974461,-8.328622,1.546036,4.000000
3.194545,-8.734851,0.881798,4.000000
-6.024083,-4.236179,-1.957695,4.000000
-6.974059,-2.959387,-2.036498,4.000000
-7.103346,-2.122898,1.497906,4.000000
-7.088089,-2.115274,1.457733,4.000000
-5.242244,-5.701654,-3.015297,4.000000
-7.103898,-2.028344,1.343968,4.000000
-7.024394,-2.032449,1.356943,4.000000
-6.701912,-3.301497,-1.601389,4.000000
-7.436284,-2.089485,-2.098900,4.000000
-6.251836,-2.631264,2.033439,4.000000
-6.914594,-2.974509,-1.793335,4.000000
2.887545,-8.400630,1.747350,4.000000
-6.634625,-1.744302,5.038100,4.000000
3.324945,-8.816157,0.391414,4.000000
3.261195,-8.783511,0.565872,4.000000
-6.295674,-1.802113,0.573376,4.000000
-6.053643,-4.084237,-2.041155,4.000000
3.805516,-8.760776,1.857186,4.000000
-7.786476,-1.765996,-2.013997,4.000000
-6.809937,-1.858277,4.589667,4.000000
-6.717304,-3.320897,-1.534369,4.000000
-5.861850,-4.182242,-2.176017,4.000000
-6.717447,-3.217989,-1.722933,4.000000
-6.871892,-2.923410,-1.864679,4.000000
-5.533593,-4.494742,-2.001943,4.000000
-7.423357,-1.974345,-2.495018,4.000000
-6.211281,-2.873148,4.047491,4.000000
-6.330022,-2.067664,0.753555,4.000000
-7.014327,-2.858412,-2.061310,4.000000
-5.248899,-5.592220,-3.078463,4.000000
-6.779062,-1.779402,4.421714,4.000000
-6.185541,-2.704575,2.045258,4.000000
-7.055767,-1.968952,1.189125,4.000000
3.321261,-8.815024,0.377521,4.000000
-7.787360,-1.784260,-1.983725,4.000000
3.803390,-8.751857,1.868794,4.000000
3.894285,-8.196752,3.343435,4.000000
-8.135006,-0.862697,-1.920300,4.000000
2.701124,-8.465495,1.243861,4.000000
-7.124244,-1.979908,1.408972,4.000000
2.638001,-8.473069,1.162742,4.000000
-5.996569,-4.260662,-1.941932,4.000000
3.316627,-8.805918,0.849011,4.000000
-5.535925,-4.411190,-2.067157,4.000000
-7.070912,-2.019942,1.395196,4.000000
3.075324,-8.424254,1.578060,4.000000
-6.607946,-1.772240,5.235974,4.000000
-6.193871,-2.693592,2.092169,4.000000
-8.175931,-0.729137,-1.902473,4.000000
-6.283871,-1.799243,0.563355,4.000000
3.279020,-8.754076,1.061550,4.000000
2.784810,-8.587136,0.695961,4.000000
3.265118,-9.436596,1.518544,4.000000
-5.959260,-4.184707,-1.967476,4.000000
3.127092,-8.542078,1.400239,4.000000
-6.246719,-2.743876,3.912662,4.000000
-7.760583,-1.817594,-1.999565,4.000000
-7.590201,-1.850240,-2.315806,4.000000
-6.023131,-4.177278,-1.988084,4.000000
-6.597514,-1.837237,5.178912,4.000000
-7.076693,-2.009268,1.332477,4.000000
-6.641323,-1.353605,5.678020,4.000000
-7.201358,-2.320903,-2.116015,4.000000
-6.257928,-2.624388,2.069627,4.000000
-5.129208,-4.392523,-2.321352,4.000000
-5.584828,-6.199076,-4.269393,4.000000
-7.751914,-1.806707,-2.030061,4.000000
-6.091446,-3.715072,-2.348300,4.000000
-7.082873,-2.092053,1.420087,4.000000
-6.296818,-3.533613,-2.448750,4.000000
-6.114035,-4.168873,-1.991428,4.000000
-6.013940,-4.321051,-1.920848,4.000000
-5.373732,-4.437026,-1.459792,4.000000
3.109283,-8.538495,1.359874,4.000000
-6.640115,-1.345675,5.693599,4.000000
-5.995204,-3.969152,-2.214312,4.000000
3.310751,-8.807993,0.471530,4.000000
-5.370418,-4.763676,-2.095360,4.000000
2.403262,-8.380165,0.971715,4.000000
-6.309092,-1.792177,0.583469,4.000000
-5.156921,-4.354877,-2.379751,4.000000
-7.699122,-1.862576,-2.062511,4.000000
-5.951531,-4.218336,-2.071174,4.000000
2.070230,-6.079486,6.619163,4.000000
2.642811,-7.114191,4.970789,4.000000
-0.602644,-0.045078,3.815278,4.000000
-2.979962,-1.779783,4.640345,4.000000
-2.868448,-6.830445,1.063241,4.000000
-0.611573,-7.808256,2.445482,4.000000
-4.226748,-3.118182,2.210576,4.000000
-3.272819,2.807772,-0.304259,4.000000
2.158602,2.429767,-4.017893,4.000000
-3.022181,-0.850111,1.378182,4.000000
3.338275,3.139532,-7.020547,4.000000
-3.886483,-6.275430,1.435405,4.000000
-3.450539,3.159245,-0.529752,4.000000
-0.965879,-0.460534,3.916232,4.000000
-2.569609,-0.039114,5.245256,4.000000
-2.348241,0.815266,6.106481,4.000000
-2.001744,-4.812399,3.151982,4.000000
-3.003019,-0.728163,1.405482,4.000000
5.379830,-4.550054,2.505733,4.000000
-0.280788,-2.037652,5.413179,4.000000
3.076647,3.019152,-7.113067,4.000000
-3.294302,3.136759,-0.451576,4.000000
-4.664118,-0.212161,-5.059226,4.000000
3.408490,2.788007,-6.934636,4.000000
-1.423951,-3.256552,4.085548,4.000000
2.541290,2.276054,-3.799949,4.000000
3.441432,2.694146,-6.904052,4.000000
3.331811,3.116032,-7.021106,4.000000
-2.593663,-3.075721,0.578850,4.000000
-4.459987,-1.075181,-3.904080,4.000000
-2.428220,-0.040930,5.113608,4.000000
2.127219,-5.838760,6.682019,4.000000
-2.597446,4.187233,-1.361906,4.000000
0.438449,-1.392340,7.308871,4.000000
-3.727997,-6.302903,1.436445,4.000000
-0.602281,-7.809500,2.441741,4.000000
-5.638765,0.129116,-3.649259,4.000000
0.869529,-1.454077,6.775473,4.000000
-4.647107,-0.604214,-3.820131,4.000000
-2.146013,0.897727,5.833125,4.000000
-3.299799,3.145985,-0.384732,4.000000
-4.591054,0.662250,-4.407073,4.000000
2.076428,-6.032679,6.629305,4.000000
-3.663267,-1.964461,2.483731,4.000000
-3.017810,-0.554979,1.407354,4.000000
0.734449,-5.548113,5.551676,4.000000
-2.588692,-0.151446,5.218225,4.000000
-2.462944,0.762993,6.262957,4.000000
3.183363,3.003385,-7.066497,4.000000
0.702111,-7.360889,1.713482,4.000000
-5.381456,4.070950,0.091799,4.000000
-0.165825,-1.988076,5.394691,4.000000
-3.799193,-1.594080,-3.874188,4.000000
-3.380026,3.104690,-0.417908,4.000000
-2.527069,-0.121839,5.207570,4.000000
0.285321,-2.275346,0.672089,4.000000
-3.115009,3.134416,-0.743624,4.000000
-2.563290,3.112621,-0.767680,4.000000
3.479192,2.572231,-6.866762,4.000000
0.405028,-2.016883,0.784479,4.000000
-3.241960,3.143732,-0.736916,4.000000
-5.405127,4.085975,0.099366,4.000000
-2.604382,4.125942,-1.347819,4.000000
-5.395554,4.106620,0.091640,4.000000
-2.620542,-0.249803,5.102380,4.000000
-0.451962,-1.137211,4.702561,4.000000
-3.648100,-2.255411,4.641631,4.000000
5.818025,-4.806415,0.820432,4.000000
5.972506,-4.891532,0.859680,4.000000
-0.713035,-2.087067,5.451101,4.000000
3.387782,3.148587,-7.004549,4.000000
0.719387,-5.523711,5.558331,4.000000
-0.450716,-1.130078,4.702678,4.000000
-5.443638,4.106834,0.114454,4.000000
-4.054933,-6.023745,1.603752,4.000000
-4.337182,-2.835962,1.981826,4.000000
0.992173,-0.956578,-6.805829,4.000000
3.344284,3.032309,-7.003862,4.000000
-4.663081,-0.214060,-5.063445,4.000000
-3.238196,-6.467909,1.294193,4.000000
5.389175,-3.848062,-3.984746,4.000000
-1.112509,-4.565964,-0.739275,4.000000
5.122672,-5.128301,2.742860,4.000000
-0.267506,-2.266014,1.868249,4.000000
-0.783261,-2.071691,5.444488,4.000000
5.354517,-3.887826,-3.940693,4.000000
2.070657,-6.047090,6.622560,4.000000
-1.360789,-0.952086,4.402634,4.000000
0.401147,-2.081694,0.717423,4.000000
-3.199817,3.144667,-0.816418,4.000000
5.135983,-4.810117,2.408170,4.000000
-4.928621,-0.175152,-3.955904,4.000000
2.265608,-5.245186,6.837145,4.000000
-2.969170,-7.753514,1.981466,4.000000
3.400960,2.770355,-6.935193,4.000000
-0.328876,0.541903,5.120994,4.000000
-0.134140,-0.005617,3.498085,4.000000
3.379935,3.087143,-6.999091,4.000000
-4.421759,-0.359392,-4.149048,4.000000
-1.018552,-0.589190,4.024379,4.000000
1.725049,3.145763,-3.266289,4.000000
-2.922667,-7.258603,-0.587955,4.000000
5.326647,-4.162982,-3.260034,4.000000
-3.764273,-1.687525,1.963381,4.000000
3.375979,3.157070,-7.010955,4.000000
2.009540,1.050056,2.398558,4.000000
1.382483,-5.451693,-3.509745,4.000000
-0.639067,-3.390908,3.913135,4.000000
-1.338996,2.014199,6.545722,4.000000
1.397477,-5.438895,-3.507667,4.000000
5.840960,-4.647310,2.348511,4.000000
-1.442562,-4.055913,3.462779,4.000000
-3.890026,-1.450784,-3.446919,4.000000
-4.588588,-1.012091,-3.532531,4.000000
-2.964042,-5.202542,0.489500,4.000000
0.317448,-1.540182,7.588924,4.000000
-1.326999,0.048198,4.094594,4.000000
-4.407865,-3.278812,0.461584,4.000000
-1.567170,-0.127752,4.534329,4.000000
-3.403005,-2.412138,3.235784,4.000000
4.957388,-4.681483,2.888242,4.000000
-4.219037,-3.027255,2.227579,4.000000
0.120242,-6.248536,1.679668,4.000000
-2.245177,-6.996141,1.302718,4.000000
0.033173,-6.235235,2.477441,4.000000
-2.489270,0.759642,6.400964,4.000000
-1.330417,0.450243,3.745168,4.000000
-5.053107,-0.667036,-3.459110,4.000000
-3.340886,-2.369173,3.241698,4.000000
-3.042173,-2.187119,1.619169,4.000000
-0.076931,0.423744,3.798042,4.000000
-1.103512,2.463972,6.558448,4.000000
-2.792008,-6.837136,0.743103,4.000000
-1.792993,1.921239,6.499497,4.000000
-1.955151,0.227450,4.898146,4.000000
-0.903096,1.422336,6.261241,4.000000
-2.412650,-5.525662,1.708173,4.000000
-0.019346,0.414511,3.809056,4.000000
